runtime,budget_in_USD,imdbVotes,IMDBscore,TomatoesScore,Metascore,Domestic_box_office,Theater_num,movie_2_before,movie_1_before,movie_0_before,Actor_2_before,Actor_1_before,Actor_0_before
114,50000000,93747,0.66,0.59,0.59,26461644,3171.0,20,80,100,39.5,57.5,38.75
137,50000000,59068,0.65,0.27,0.41,1224330,510.0,16,61,55,8.75,6.5,6.25
105,8000000,112038,0.78,0.81,0.74,6758416,870.0,41,52,54,29.25,36.0,25.75
109,12000000,87632,0.63,0.57,0.56,32000304,3031.0,34,85,100,39.0,44.25,79.5
98,7500000,25375,0.6,0.78,0.68,121461,29.0,13,48,100,15.33333333,14.0,14.0
107,60000000,61080,0.55,0.12,0.27,7696134,2648.0,25,100,96,23.25,27.25,19.25
100,3500000,9013,0.6,0.35,0.44,615816,1167.0,25,100,74,21.0,49.5,28.25
83,3300000,37518,0.52,,0.31,25801570,2666.0,20,20,83,36.75,31.25,43.75
103,7000000,76384,0.72,0.88,0.72,17506470,2002.0,30,83,100,19.25,18.25,14.25
129,17000000,31529,0.74,0.8,0.6,44480275,2792.0,30,71,100,41.0,24.25,61.5
101,23000000,66731,0.67,0.27,0.35,64460211,3003.0,15,49,100,26.0,31.25,26.5
84,2000000,38003,0.69,0.92,0.72,229094,54.0,11,10,16,2.0,9.75,9.5
92,30000000,46331,0.56,0.31,0.4,3200,13.0,9,11,11,14.5,11.0,9.25
102,2000000,26900,0.69,0.94,0.87,1477002,795.0,24,43,30,11.5,17.25,16.25
92,74000000,43399,0.6,0.81,0.62,162994032,3680.0,8,64,70,30.75,14.25,32.75
109,11000000,48344,0.73,0.57,0.51,33307793,2011.0,45,59,63,38.25,30.5,28.5
93,35000000,51372,0.49,0.31,0.47,47425125,3242.0,30,96,100,22.5,35.75,72.0
106,12000000,71273,0.64,0.37,0.47,22348241,2900.0,12,19,72,3.0,3.25,28.0
115,40000000,35998,0.58,0.17,0.39,10664749,2816.0,26,85,93,19.25,41.0,40.75
108,81200000,49888,0.77,0.93,0.7,1311213,163.0,23,57,63,16.75,13.5,17.0
95,,38612,0.56,0.6,0.52,187112,79.0,35,66,81,19.75,20.5,18.5
93,14000000,34314,0.51,0.13,0.29,12314651,2901.0,19,74,80,19.0,32.75,15.5
108,,17074,0.64,0.91,0.77,130541,46.0,11,13,7,32.0,38.0,26.0
95,11000000,50128,0.66,0.46,0.53,4030360,925.0,28,41,42,13.5,15.75,12.0
94,11000000,16976,0.56,0.25,0.45,2000,12.0,43,65,100,13.25,12.5,22.25
97,1470690,30853,0.76,0.97,0.83,845464,57.0,38,44,40,0.0,0.0,0.0
110,25000000,11389,0.6,0.13,0.23,20444,101.0,8,54,100,10.0,17.0,9.25
104,10000000,57848,0.69,0.88,0.67,17737646,898.0,86,100,96,36.5,34.5,43.5
85,,5152,0.71,0.92,0.83,101368,12.0,64,100,64,6.25,8.0,26.25
106,10000000,27278,0.7,0.77,0.58,5637066,739.0,36,61,67,27.25,23.5,26.5
99,,9275,0.58,0.17,0.25,12429583,3020.0,20,90,100,15.25,22.25,16.25
91,35000000,28897,0.54,0.1,0.32,10219501,2777.0,23,69,79,45.0,40.0,42.75
87,35000000,44631,0.51,0.07,0.31,34580201,3037.0,18,60,72,14.0,22.5,34.0
88,100000,22832,0.71,0.96,0.85,702354,44.0,12,36,37,0.0,0.0,47.0
104,8000000,21863,0.63,0.46,0.51,29499394,2158.0,39,100,99,24.0,48.5,45.5
106,,25840,0.73,0.91,0.82,3002883,355.0,86,59,71,15.0,12.0,12.5
94,30000000,30597,0.44,0.05,0.13,71091594,3633.0,28,89,100,27.25,46.25,43.0
84,,22483,0.67,0.82,0.75,2500431,512.0,47,55,55,21.25,0.0,21.5
85,,5050,0.58,0.65,0.69,119364,30.0,6,38,100,6.75,11.25,40.75
122,10000000,28812,0.66,0.64,0.51,33078266,2022.0,31,77,82,21.25,37.75,34.25
106,,18068,0.68,0.72,0.6,5002,2.0,43,59,100,47.75,47.5,52.25
111,20000000,23917,0.68,0.38,0.47,42656255,2870.0,25,35,31,23.25,26.0,46.0
97,,13746,0.57,0.71,0.65,8967,8.0,67,71,100,10.0,13.5,26.75
96,10000000,14406,0.42,0.04,0.17,47836282,2534.0,66,89,100,22.75,15.25,33.75
79,600000,13597,0.67,0.91,0.77,6980524,1061.0,84,100,98,18.0,18.25,15.5
112,10000000,7954,0.52,0.41,0.42,17472,22.0,2,60,100,23.5,23.25,28.0
91,5000000,11456,0.42,0.14,0.3,7556,16.0,17,59,100,0.0,0.0,0.0
134,3601250,19169,0.75,0.91,,409166,82.0,19,86,100,43.0,48.0,62.25
107,,2204,0.67,0.73,0.54,60438,1.0,43,37,37,24.75,17.75,25.0
97,,8128,0.65,0.73,0.58,228136,156.0,18,28,26,4.75,22.75,20.0
101,3000000,9989,0.5,0.53,,669688,1009.0,10,42,37,29.0,42.25,33.0
109,11000000,10635,0.66,0.73,0.7,163808,40.0,13,14,4,10.25,15.0,16.75
106,20000000,20897,0.74,0.23,0.3,6485961,1045.0,29,90,74,27.75,46.5,31.25
79,,14800,0.61,0.82,0.65,1109808,307.0,9,41,45,12.75,27.0,28.25
98,,15966,0.66,0.84,0.81,155575,30.0,10,53,100,16.25,13.75,9.5
91,,27779,0.71,0.97,0.94,4250507,251.0,10,20,37,1.25,2.5,1.0
88,800000,27027,0.63,0.8,0.66,134552,60.0,7,14,61,19.25,6.5,5.75
87,,3568,0.52,0.19,0.42,13191,31.0,9,18,33,10.75,7.75,10.25
170,,12728,0.68,0.62,,3066100,238.0,13,77,100,24.5,31.25,57.25
123,,24601,0.76,0.87,,1801806,124.0,10,61,100,17.25,29.25,34.5
90,,3753,0.61,0.26,0.55,26799,7.0,28,46,100,13.0,16.0,12.0
95,,3575,0.6,,0.57,20555,17.0,7,9,9,31.0,19.0,29.5
100,,13445,0.64,0.52,0.46,4631,15.0,15,55,100,14.5,27.25,19.25
115,,12270,0.72,0.87,0.76,248795,26.0,9,6,10,0.0,0.0,0.0
94,,7156,0.58,0.4,0.45,38263,22.0,0,53,100,12.0,6.25,6.5
114,,9649,0.73,0.53,0.5,3618912,440.0,100,72,38,27.0,18.5,29.25
120,2300000,6367,0.61,0.25,0.22,12985600,1356.0,9,59,100,10.5,16.5,18.0
85,495000,4614,0.61,0.51,0.59,58738,18.0,35,54,100,5.25,2.5,1.25
95,4000000,3003,0.6,0.69,0.55,572212,66.0,31,72,100,4.0,2.75,4.5
105,,5763,0.62,,0.6,135026,50.0,5,21,42,40.25,41.0,48.25
85,,7444,0.69,0.77,0.68,30768,19.0,15,75,91,2.25,2.25,4.5
105,,5798,0.54,0.84,0.73,104507,21.0,89,81,80,11.25,37.75,36.0
90,,5180,0.63,0.93,0.77,86616,11.0,27,69,100,21.75,8.0,37.25
101,,2646,0.59,0.27,0.39,161820,42.0,0,17,70,14.5,7.0,11.0
90,,4268,0.54,0.29,0.39,31309,40.0,7,42,100,18.5,17.25,22.0
103,,2420,0.56,0.82,0.65,55506,9.0,6,8,6,16.5,25.0,17.5
83,,5855,0.72,0.96,0.86,144822,26.0,18,100,83,0.0,0.0,0.0
103,,2567,0.5,0.17,,1236094,111.0,16,35,16,1.75,50.75,1.75
90,,4858,0.66,,,8449,1.0,21,17,22,0.0,0.0,21.25
91,,925,0.39,,,212662,23.0,4,5,4,29.25,21.25,25.25
92,,6197,0.67,0.8,0.75,7449681,290.0,25,61,60,20.5,28.25,29.25
84,,1574,0.6,0.74,0.65,28041,10.0,19,9,9,13.25,5.5,2.75
93,,2564,0.66,,0.69,9033,5.0,45,54,61,2.0,2.25,9.25
105,2100000,749,0.71,0.75,0.63,18654,2.0,0,36,100,1.75,8.0,6.5
128,,21030,0.72,0.22,,276429,107.0,14,55,100,24.75,52.0,66.0
94,,1856,0.51,,,1348630,51.0,3,9,6,0.0,0.0,0.0
78,,4538,0.65,0.76,0.54,14966,10.0,11,23,57,4.0,13.0,18.25
130,,2670,0.61,0.95,0.83,34404,1.0,6,10,14,6.5,0.0,7.0
89,1900000,1521,0.67,,,478595,200.0,47,74,78,21.75,25.0,18.25
149,11524000,4787,0.57,0.53,,450692,218.0,15,100,96,28.75,38.25,39.75
94,,1485,0.62,0.54,0.44,1148304,54.0,59,63,73,17.0,14.5,21.5
80,,111,0.59,,,24284,3.0,57,55,51,0.0,0.0,10.25
91,,1524,0.59,0.73,0.59,28648,5.0,27,100,75,2.5,6.25,9.75
129,5041750,4603,0.67,0.0,,235361,67.0,27,85,100,11.5,18.5,21.0
108,1414125,5785,0.76,,0.84,108110,8.0,0,0,0,0.0,0.0,0.0
98,,629,0.68,0.91,0.63,34793,3.0,0,0,0,0.0,0.0,0.0
139,,14154,0.76,0.62,,338637,82.0,0,0,0,30.5,26.75,58.25
81,,648,0.46,,,3301,16.0,19,26,100,0.0,0.0,0.0
76,,1293,0.56,0.75,0.56,28180,8.0,0,9,0,1.5,13.75,11.75
95,,1141,0.57,,,19003,28.0,8,6,6,2.25,2.5,13.0
97,,800,0.63,0.67,0.59,4603,1.0,0,14,0,10.0,0.0,11.25
97,1000000,1948,0.54,,0.58,63014,72.0,14,33,59,0.0,0.0,23.75
104,,1759,0.67,,0.67,73725,12.0,25,100,79,0.0,0.0,0.0
128,,23774,0.77,0.57,,3043479,136.0,4,43,100,13.0,56.75,37.5
93,,2286,0.72,1.0,0.83,295157,17.0,23,85,58,0.0,0.0,0.0
107,,198,0.64,0.38,0.52,17575,10.0,54,39,67,9.25,42.75,20.0
82,,1369,0.53,0.36,0.47,102890,41.0,12,77,100,18.0,14.0,4.0
86,10000,681,0.35,0.0,,2421,7.0,7,8,0,13.0,15.5,30.75
80,,682,0.48,,0.59,13931,4.0,25,47,54,3.0,3.0,2.75
168,44000000,429120,0.78,0.74,0.68,54117416,2938.0,30,91,100,34.0,65.75,74.0
93,,13025,0.59,0.73,0.68,20435,26.0,61,30,31,20.0,18.25,19.0
156,135000000,618482,0.8,0.78,0.76,183637894,3711.0,61,62,100,27.75,48.25,61.25
144,108000000,674891,0.8,0.91,0.8,228433663,3854.0,20,73,100,9.5,19.0,25.5
132,30000000,138581,0.7,0.61,0.55,1872994,107.0,35,37,43,12.75,15.25,25.5
130,28000000,307778,0.78,0.88,0.81,70259870,2529.0,28,66,100,9.5,11.75,10.75
148,245000000,350849,0.68,0.64,0.6,200074175,3929.0,55,86,100,20.75,54.25,67.5
119,15000000,145435,0.71,0.67,0.66,11114018,794.0,75,63,47,25.5,13.0,9.25
129,20000000,363894,0.81,0.97,0.93,45055776,1227.0,12,13,16,20.5,17.25,22.25
131,150000000,310077,0.74,0.93,0.75,195042377,3988.0,7,7,54,22.25,24.0,58.25
106,90000000,85455,0.6,0.17,0.34,27367660,3082.0,25,70,98,13.75,34.25,14.75
133,35000000,224004,0.76,0.95,0.82,109767581,3502.0,26,80,76,21.75,82.75,59.5
94,5000000,102068,0.62,0.66,0.55,65206105,3148.0,38,100,94,18.75,62.5,61.25
137,160000000,251002,0.66,0.7,0.65,281723902,4175.0,16,35,100,11.5,18.75,23.0
147,28000000,165010,0.79,0.88,0.72,161197785,3142.0,12,48,100,13.75,47.75,68.25
122,100000000,108079,0.69,0.43,0.47,25020758,3103.0,37,81,75,11.0,17.5,17.0
101,,16215,0.59,,0.59,9995,15.0,19,60,100,15.75,19.5,14.25
121,55000000,180298,0.71,0.73,0.64,43482270,3009.0,71,100,71,5.75,5.75,5.5
119,55000000,118405,0.65,0.73,0.66,31090320,2991.0,36,100,94,19.5,30.25,30.25
106,23000000,74506,0.74,0.81,0.54,15789389,2044.0,68,100,57,0.0,22.75,36.75
89,80000000,92614,0.67,0.56,0.44,169700110,3768.0,29,71,100,23.0,33.25,24.75
124,60000000,117874,0.66,0.6,0.56,56451232,2924.0,35,77,100,19.25,24.5,30.0
103,58000000,72572,0.63,0.77,0.6,80069458,3618.0,37,85,100,29.25,41.25,48.75
142,40000000,262490,0.76,0.91,0.81,72313754,2873.0,17,64,100,0.0,12.25,24.0
99,31000000,87350,0.61,0.27,0.34,58884188,3430.0,13,15,33,42.75,35.25,51.5
96,2000000,77223,0.67,,0.51,9252038,3015.0,31,97,100,40.75,48.5,33.25
101,20000000,95610,0.66,0.28,0.42,13651946,3003.0,23,48,90,12.75,25.5,34.25
125,35000000,121666,0.62,0.85,0.75,110212700,3171.0,19,74,100,14.75,25.0,33.5
127,26000000,32101,0.69,0.48,0.55,12227722,2452.0,27,54,100,19.75,19.5,19.25
108,5000000,123338,0.71,0.92,0.77,43787265,2503.0,29,94,100,29.75,43.0,33.5
123,53000000,155376,0.69,0.73,0.68,62575678,3188.0,35,89,100,37.0,38.5,34.0
121,35000000,190766,0.71,0.6,0.51,75764672,3320.0,19,75,100,13.0,24.75,29.5
96,35000000,80210,0.57,0.09,0.28,22467450,3273.0,30,75,100,0.0,0.0,6.5
131,61000000,200444,0.63,0.46,0.43,81697192,3792.0,30,61,100,18.25,25.75,33.5
111,150000000,55766,0.58,0.27,0.36,35088320,3515.0,36,62,71,21.75,41.5,44.0
103,16200000,69891,0.68,0.46,0.38,27288872,3415.0,45,100,93,26.75,54.25,46.75
93,15000000,40251,0.63,0.45,0.32,3703046,1509.0,16,26,93,14.75,37.75,25.75
115,14800000,48339,0.56,0.66,0.6,66013057,3355.0,19,75,100,4.25,32.5,28.75
118,30000000,58624,0.6,0.6,0.58,87044645,2978.0,29,59,82,32.25,57.0,58.0
114,105000000,53560,0.53,0.1,0.34,28782481,2910.0,31,67,100,14.5,21.75,34.5
92,,9630,0.59,,,70958,,7,21,22,29.0,25.5,19.0
101,10000000,77611,0.7,0.53,0.49,1978592,862.0,49,100,91,21.75,28.5,22.25
122,30000000,138307,0.72,0.86,0.82,17766658,2493.0,95,100,86,18.0,16.75,14.25
119,17000000,46633,0.71,0.56,0.47,2022115,174.0,17,29,34,15.0,21.5,13.5
119,,33689,0.56,,0.65,346472,39.0,41,25,69,22.25,20.75,27.25
125,,23178,0.64,,0.74,2024099,378.0,100,70,66,44.75,32.0,39.75
96,2000000,32111,0.62,0.38,0.46,3591417,2333.0,32,77,100,19.5,24.25,37.75
93,200000000,90900,0.67,0.76,0.66,123087120,3749.0,31,99,82,6.25,13.25,2.0
98,15000000,55101,0.62,0.67,0.49,42725475,2919.0,33,94,100,12.25,13.5,37.25
96,50000000,96154,0.62,0.31,0.42,150357137,3483.0,9,54,100,41.0,47.75,52.5
137,6000000,63522,0.78,0.92,0.79,90777,31.0,8,49,100,0.0,0.0,17.5
111,19500000,37229,0.63,0.39,0.45,20180155,2392.0,20,72,100,34.75,39.0,33.75
124,15000000,68547,0.75,0.74,0.6,7857741,660.0,46,100,49,31.25,13.25,10.0
106,,33009,0.57,0.15,0.32,55039,100.0,26,46,54,11.0,10.0,12.25
95,8000000,41142,0.63,0.44,0.52,34694,35.0,13,67,100,18.25,23.5,18.5
90,8000000,7639,0.53,,,27079,11.0,7,59,100,37.0,31.75,23.0
97,10000000,41574,0.53,0.14,0.32,27740955,2799.0,32,82,100,11.25,37.25,28.25
122,10000000,16127,0.53,0.35,0.44,538460,142.0,58,60,40,29.25,12.25,25.5
110,65000000,47362,0.6,1.0,0.36,5775076,2797.0,27,88,100,12.75,49.25,12.75
101,16000000,23931,0.61,0.35,0.43,33258,92.0,33,36,37,4.75,18.0,24.5
93,8900000,24683,0.61,0.29,0.37,50136,24.0,20,50,100,21.25,38.5,32.0
96,28000000,76592,0.61,0.43,0.5,14439985,2778.0,30,93,100,28.75,28.5,29.0
123,35000000,109379,0.73,0.83,0.7,10161183,2509.0,76,100,92,1.75,2.75,1.75
90,8000000,57917,0.73,0.92,0.88,3759286,573.0,53,35,41,25.0,10.33333333,18.33333333
92,90000000,14347,0.51,0.15,0.33,85886987,3705.0,19,54,100,32.0,54.25,67.0
102,13000000,71997,0.73,0.95,0.73,18704596,1089.0,34,66,83,3.0,5.25,26.75
108,10000000,43124,0.72,0.62,0.56,3877922,288.0,25,20,58,9.75,8.5,13.5
103,3200000,10386,0.63,,0.68,4267219,464.0,71,50,24,23.25,20.25,36.25
101,25000000,58170,0.64,0.67,0.58,43035725,2960.0,19,58,100,19.5,47.0,26.5
159,18026148,93049,0.81,0.87,,6738000,236.0,7,28,70,25.25,43.75,100.0
123,13000000,5627,0.57,,0.47,1646788,741.0,44,100,83,14.5,23.25,14.5
96,25000000,36096,0.52,0.16,0.32,16029670,3434.0,19,67,100,9.5,49.5,70.75
101,18000000,20831,0.59,0.64,0.54,26839498,2064.0,34,100,98,18.25,46.25,30.25
106,14000000,33988,0.69,0.73,0.67,4702420,517.0,43,59,81,22.25,7.5,4.0
118,5000000,6623,0.41,0.21,0.42,2184640,2417.0,30,100,81,11.0,20.5,37.5
101,,9544,0.55,,0.39,4505,5.0,6,44,78,0.0,12.0,23.5
92,12000000,8458,0.41,0.06,0.25,16775,13.0,10,40,100,7.25,9.5,16.25
120,3000000,11644,0.64,0.33,0.26,67790117,1945.0,16,58,89,16.25,7.75,40.0
91,8000000,14765,0.5,0.18,0.38,1784763,427.0,23,56,95,32.5,30.75,23.75
105,30000000,16783,0.8,,0.52,490973,300.0,16,32,39,9.75,15.75,20.75
98,25000000,18950,0.59,0.42,0.49,1513793,1210.0,21,100,100,34.5,26.25,22.25
94,13000000,19084,0.75,,0.52,547009,43.0,61,63,73,4.25,12.75,18.5
89,,14144,0.59,,0.58,205048,25.0,21,100,91,24.25,0.0,0.0
125,9600000,17027,0.68,0.62,0.66,2541854,1122.0,80,89,100,25.0,24.0,18.25
107,17000000,17919,0.58,0.18,0.31,26302731,2603.0,18,87,99,34.5,33.25,27.0
104,6000000,22968,0.67,0.89,0.7,10021175,602.0,74,71,89,15.25,15.25,11.0
98,,14235,0.62,,0.76,3351735,335.0,0,0,7,3.75,3.5,4.25
88,99000000,39124,0.71,0.87,0.67,130178411,3902.0,20,89,100,7.75,36.0,8.0
112,,15485,0.68,0.71,0.59,1162653,384.0,39,48,61,12.5,12.0,9.25
105,,6900,0.61,0.83,0.67,262921,52.0,28,75,100,22.75,34.25,29.75
158,18006250,28331,0.72,0.65,,6557047,331.0,11,65,100,29.5,52.25,85.25
100,12000000,8922,0.56,0.18,0.36,57027435,2230.0,18,66,100,39.25,59.25,39.75
95,,4664,0.67,,0.72,161101,10.0,100,86,74,11.75,8.25,5.25
132,,25115,0.82,,,342428,51.0,4,73,100,9.5,17.25,18.5
94,,9311,0.55,0.25,0.33,3540,2.0,9,7,29,19.75,18.5,28.25
106,15000000,9532,0.55,0.08,0.29,3020665,2012.0,22,100,84,23.25,35.25,22.0
103,7000000,10433,0.65,0.49,0.5,546201,148.0,44,55,43,8.75,10.0,10.25
88,10000000,22307,0.46,0.15,0.3,18297124,1656.0,27,57,100,0.0,0.0,0.0
120,,6126,0.65,0.55,0.44,1430,10.0,11,24,20,0.0,0.0,31.25
139,,19532,0.72,0.64,,2065487,179.0,17,88,100,26.25,45.0,35.75
81,100000,17683,0.42,0.14,0.3,22764410,2720.0,37,100,93,17.5,56.25,76.0
88,3000000,8218,0.6,0.61,0.51,2002036,168.0,66,73,87,25.0,3.0,3.0
129,13500000,2969,0.51,0.1,0.3,187674,129.0,18,100,64,25.5,18.25,29.75
163,,62733,0.8,0.93,,8178001,257.0,6,39,100,16.25,33.75,57.25
100,,8427,0.64,,0.64,2610896,527.0,35,77,100,15.5,7.75,15.0
121,5000000,3019,0.48,0.24,0.28,4816142,899.0,24,100,77,3.75,9.0,8.25
111,,3292,0.64,,0.31,71628180,2781.0,82,83,78,0.0,6.75,6.5
97,,3557,0.63,0.23,0.47,30400,4.0,20,100,62,19.0,4.75,17.25
135,,2892,0.64,,0.72,159714,18.0,20,64,30,0.0,0.0,0.0
86,,3677,0.62,0.92,0.68,8245,10.0,7,22,100,2.25,19.5,0.0
81,,5211,0.6,,0.77,23538,9.0,56,66,70,0.0,0.0,0.0
158,18006250,28757,0.52,0.21,,4871263,265.0,13,81,100,45.25,61.25,91.0
118,20000000,5004,0.72,0.32,0.34,2246000,1565.0,0,95,100,19.25,13.5,17.75
87,,7988,0.61,0.75,0.63,12488,4.0,7,49,100,28.75,47.75,12.0
97,2000000,6003,0.54,0.27,0.36,2583301,807.0,33,70,55,4.75,5.25,4.0
95,,7037,0.8,,,259028,155.0,13,9,17,0.0,0.0,0.0
123,12000000,6058,0.65,0.73,0.57,14394097,1553.0,25,96,100,13.25,29.0,28.75
97,6500000,7019,0.69,,0.64,755153,79.0,6,51,28,12.25,18.75,36.75
93,,369,0.48,,,3289,4.0,22,23,23,44.25,42.75,37.5
90,,6513,0.7,,0.81,42166,11.0,9,9,19,10.75,22.75,13.5
127,,3939,0.74,0.7,0.48,108238,1.0,44,47,46,0.0,0.0,7.0
94,,4198,0.61,,0.8,104039,24.0,80,80,78,0.0,0.0,25.0
102,2480421,8717,0.56,0.57,0.42,1186426,35.0,22,55,100,21.25,41.0,35.25
108,4298940,9952,0.73,,0.81,210840,22.0,20,19,22,24.75,0.0,0.0
94,,493,0.53,,,1597,1.0,63,67,61,0.0,3.25,7.25
140,,4886,0.73,0.83,0.64,1904682,33.0,72,66,72,0.0,0.0,0.0
119,200000,967,0.63,0.75,,731549,32.0,15,22,15,12.75,9.5,12.25
110,,426,0.51,,,240214,39.0,21,18,100,12.25,16.5,7.75
137,,12695,0.73,0.25,,222856,49.0,14,50,100,12.75,0.0,48.75
123,,3980,0.7,0.9,,1155652,46.0,47,40,36,0.0,0.0,0.0
99,,3113,0.57,0.56,0.5,24134,8.0,23,50,100,0.75,1.25,13.5
95,,3236,0.61,,0.34,7138,2.0,4,56,100,0.0,6.5,8.5
104,,3525,0.69,0.92,0.75,5711,2.0,5,5,4,0.0,0.0,0.0
144,,4162,0.37,0.1,,521794,136.0,17,100,76,21.0,46.75,32.0
152,,4991,0.42,0.33,,1388365,135.0,9,58,100,22.0,37.75,48.75
95,,2070,0.51,0.0,0.24,91302,44.0,4,8,22,21.5,11.25,18.5
103,,1321,0.59,,0.72,25856,2.0,19,21,19,0.0,0.0,0.0
110,,1183,0.62,,0.37,1115615,325.0,0,0,100,6.5,30.5,34.75
82,,589,0.45,0.28,0.45,15587,10.0,0,20,35,9.5,21.0,16.0
120,,1526,0.63,0.75,0.47,111071,22.0,0,16,19,10.75,0.0,0.0
89,,1806,0.62,,,9117,2.0,11,10,11,0.0,0.0,0.0
129,,4422,0.7,,0.76,497323,46.0,78,59,60,18.25,12.25,12.25
111,120000,758,0.71,,,14616,10.0,39,39,39,24.25,7.75,1.5
72,,3963,0.67,0.97,0.9,166425,20.0,49,35,92,0.0,0.0,0.0
100,3621122,1741,0.66,,0.58,55804,9.0,0,0,0,31.75,10.25,6.75
164,25929000,15614,0.46,0.45,,4364639,287.0,28,90,100,44.0,36.25,30.25
105,,192,0.68,,,102384,12.0,22,22,20,0.0,0.0,0.0
144,178000000,350572,0.7,0.47,0.52,155442489,4153.0,57,100,72,24.25,31.0,41.25
147,250000000,574126,0.78,0.91,0.75,408084349,4226.0,39,81,100,18.75,32.25,57.75
163,,31222,0.7,0.8,0.79,663247,135.0,36,64,63,28.0,54.75,12.75
108,58000000,815532,0.8,0.84,0.65,363070709,3856.0,18,76,100,8.25,27.0,33.75
106,20000000,173261,0.74,0.56,0.51,56245075,2762.0,31,77,98,25.0,35.75,38.5
87,75000000,160898,0.65,0.73,0.61,368384330,4381.0,35,75,100,47.25,47.0,21.5
151,250000000,574089,0.65,0.27,0.44,330360194,4256.0,12,80,100,32.25,74.25,92.5
127,140000000,94644,0.54,0.15,0.25,31153464,3117.0,14,52,100,8.0,24.5,14.25
117,7000000,71534,0.62,0.58,0.51,1333124,783.0,68,100,98,32.75,39.25,38.5
106,175000000,239578,0.74,0.95,0.77,364001123,4144.0,45,98,100,21.75,40.0,51.0
99,60000000,124427,0.59,0.26,0.28,62524260,3492.0,13,64,100,0.0,0.0,0.0
108,150000000,379235,0.8,0.97,0.78,341268248,3959.0,40,68,100,37.0,34.0,27.5
120,165000000,154406,0.52,0.29,0.32,103144286,4091.0,19,100,96,47.75,37.75,31.75
116,50000000,238429,0.74,0.93,0.7,36261763,2865.0,20,72,91,30.75,62.25,30.25
107,50000000,137002,0.63,0.7,0.52,127440871,3508.0,15,62,100,27.0,67.0,67.0
110,180000000,149714,0.63,0.36,0.44,126643061,3591.0,11,51,100,18.25,23.75,53.0
129,90000000,213601,0.65,0.34,0.46,65075540,3232.0,16,51,89,30.75,32.5,31.5
102,12000000,175496,0.76,0.97,0.88,27007844,1505.0,44,88,94,42.75,18.75,27.5
105,6000000,29925,0.62,0.8,0.77,1305195,153.0,12,37,43,2.75,6.75,10.0
108,28000000,46067,0.58,0.44,0.45,10907291,2931.0,20,86,87,6.0,42.0,26.0
118,,158706,0.79,0.82,0.72,5879835,550.0,27,36,49,7.5,14.5,14.0
97,200000000,211743,0.73,0.94,0.77,486295561,4305.0,18,71,100,24.25,56.75,51.25
108,,17338,0.62,0.72,0.57,3153157,399.0,10,35,49,2.0,3.0,12.75
88,9900000,184898,0.71,0.88,0.71,89217875,3384.0,14,54,100,10.5,25.0,29.75
111,,29785,0.66,0.11,0.26,18730891,2631.0,45,98,100,41.25,50.5,41.75
137,9000000,214155,0.78,0.96,0.96,47695371,1213.0,19,31,35,13.25,9.5,8.75
100,15000000,41435,0.63,0.77,0.63,20591853,2681.0,34,40,100,15.5,14.75,21.25
114,115000000,87232,0.61,0.18,0.35,48003015,3802.0,62,100,84,21.5,28.75,27.0
112,135000000,76794,0.6,0.37,0.4,82051601,4071.0,11,77,100,37.75,49.5,57.0
89,19000000,158441,0.62,0.82,0.66,97670358,3135.0,23,70,100,10.0,18.25,24.5
98,33000000,74735,0.6,0.36,0.51,46009673,3008.0,20,61,100,33.5,40.75,32.25
113,170000000,79006,0.62,0.29,0.34,77042381,3763.0,15,56,100,35.5,87.25,71.75
103,15000000,259057,0.72,0.9,0.76,72082999,3427.0,27,100,98,15.0,40.75,44.25
92,35000000,102139,0.57,0.63,0.58,55340730,3416.0,35,71,99,34.0,45.25,30.5
106,22000000,111151,0.63,0.86,0.72,30080225,2248.0,0,0,0,51.75,42.25,36.75
102,25000000,101076,0.59,0.11,0.21,35593113,2912.0,19,61,81,31.25,61.75,40.0
86,17000000,105945,0.63,0.78,0.59,55121623,2962.0,16,79,100,3.5,12.25,8.0
97,3000000,90974,0.7,0.71,0.64,4210454,636.0,30,74,85,34.75,36.75,29.0
112,38000000,90155,0.52,0.15,0.33,34912982,2908.0,42,85,100,0.0,0.0,8.5
81,4900000,100042,0.63,0.76,0.58,67268835,2835.0,23,72,100,33.25,49.75,71.25
83,35000000,81425,0.62,0.38,0.44,6864016,2235.0,26,81,100,9.75,11.0,4.25
101,,86599,0.79,0.96,0.81,5205471,200.0,1,5,15,17.25,12.5,10.75
97,10000000,68394,0.6,0.3,0.42,35819556,2671.0,44,87,100,16.5,56.25,71.25
113,31500000,51270,0.63,0.3,0.36,14708696,2683.0,41,84,100,26.25,38.75,27.25
87,20000000,46629,0.67,0.78,0.68,9496130,2313.0,31,66,91,16.25,74.75,32.5
98,27000000,86366,0.65,0.58,0.55,41012075,3104.0,13,86,100,32.5,40.5,44.25
118,,54849,0.74,0.96,0.9,2141423,68.0,13,21,31,2.0,3.5,11.25
120,,9153,0.62,0.95,0.82,228894,22.0,66,58,100,0.0,25.0,0.0
100,,44103,0.79,0.92,0.78,260354,43.0,19,21,17,0.0,0.0,0.0
94,105000000,48804,0.57,0.17,0.34,64063008,3997.0,58,100,100,5.5,13.5,10.0
96,30000000,61845,0.66,0.71,0.64,11103205,631.0,56,94,42,7.0,10.5,12.25
117,10000000,47385,0.7,0.87,0.83,3400278,454.0,0,0,0,44.25,29.0,26.0
